Depart,Arrivée,Path,Order_Path,Order_Point,CODE_LIGNE,LIBELLE_LIGNE,NOM_VOIE,IDRESEAU,Longitude,Latitude
87382259,87382267,"010",1,0,974000,Ligne de St-Cloud à St-Nom-la-Bretèche-Forêt-de-Marly,V1,353906,2,186943799,48,83803973
87382259,87382267,"010",1,1,974000,Ligne de St-Cloud à St-Nom-la-Bretèche-Forêt-de-Marly,V1,353907,2,181256683,48,83625743
87382259,87382267,"010",1,2,974000,Ligne de St-Cloud à St-Nom-la-Bretèche-Forêt-de-Marly,V1,353908,2,179628256,48,83606771
87382259,87382267,"010",1,3,974000,Ligne de St-Cloud à St-Nom-la-Bretèche-Forêt-de-Marly,V1,353909,2,176975263,48,83574482
87382259,87382267,"010",1,4,974000,Ligne de St-Cloud à St-Nom-la-Bretèche-Forêt-de-Marly,V1,353910,2,162755361,48,83403478
87382259,87382267,"010",1,5,974000,Ligne de St-Cloud à St-Nom-la-Bretèche-Forêt-de-Marly,V1,353911,2,155427151,48,83523835
87382259,87382267,"010",1,6,974000,Ligne de St-Cloud à St-Nom-la-Bretèche-Forêt-de-Marly,V1,353912,2,155021989,48,8354794
87382259,87382267,"010",1,7,974000,Ligne de St-Cloud à St-Nom-la-Bretèche-Forêt-de-Marly,V1,353913,2,153517929,48,8362514
87382259,87382267,"010",1,8,974000,Ligne de St-Cloud à St-Nom-la-Bretèche-Forêt-de-Marly,V1,353914,2,152971304,48,83648904
87382267,87382432,"010",2,0,974000,Ligne de St-Cloud à St-Nom-la-Bretèche-Forêt-de-Marly,V1,353915,2,148281714,48,83808832
87382267,87382432,"010",2,1,974000,Ligne de St-Cloud à St-Nom-la-Bretèche-Forêt-de-Marly,V1,353916,2,145135596,48,83870622
87382267,87382432,"010",2,2,974000,Ligne de St-Cloud à St-Nom-la-Bretèche-Forêt-de-Marly,V1,353917,2,141172067,48,84050484
